ID	Result
group_7413	0.254699252702622
group_22283	-0.4184911923318
group_30090	-0.29254427121451
group_19446	-0.281744219581738
group_1901	0.0725007102938339
fieF	-0.177276136362381
group_11686	-0.353456453152233
group_11961	-0.162482574290609
pknD_23	-0.343166990844247
group_20878	0.131652076586388
group_15348	-0.1488198595764
group_10292	-0.134658910831034
group_27325	0.379364354921898
group_17262	-0.403734215746588
group_12175	-0.0555594870286334
group_1615	-0.0393552661421903
pknD_25	-0.174941683001629
group_20023	-0.267857568162178
group_18088	-0.294972233880579
group_19183	-0.471996825209823
group_14823	0.212011499720179
group_31777	-0.473136520125184
group_33849	-0.39503575270926
group_32811	-0.339166242631525
group_32246	-0.473136520125184
group_13921	-0.311693977471958
group_20982	-0.331465069604067
group_11020	-0.193881418613283
group_2391	0.379066080482859
group_73939	-0.473136520125184
group_73142	-0.471996825209823
group_25225	-0.288958128042413
group_11782	-0.108651284498283
group_59453	-0.0365069544693824
group_34206	-0.309896871501246
group_23314	-0.471996825209823
group_19465	-0.334389279032611
group_22284	-0.423000229452806
group_17312	-0.401118157264994
group_16161	-0.0755626841822742
group_19032	-0.0203937393515451
frbC	0.377346140170766
group_12073	-0.298454381582148
group_27326	0.382529761225718
group_19195	-0.473136520125184
group_12026	-0.223050290258753
group_17996	-0.13250851671609
group_33850	-0.39039262952725
group_12230	0.541613363406364
csm4	-0.0679145326370543
group_5875	-0.288496250118318
group_3287	-0.0208642749810542
group_73143	-0.473136520125184
group_21268	-0.39202554954535
group_12298	-0.131394596980154
group_14335	0.00633482382286706
lpxD_2	-0.346736409885788
group_3365	-0.0593656432110632
group_25234	-0.271149482516994
group_59087	-0.232317877270152
group_12925	-0.264381377567978
group_23315	-0.473136520125184
group_7669	-0.170169670146663
group_31779	-0.448252303111357
group_22285	-0.398385579057276
rssB_15	-0.27051102371705
group_21004	-0.223336385263623
group_15442	-0.266299430841474
group_34212	-0.183030211418172
group_32247	-0.448252303111357
group_18164	-0.142695306561381
rnr_1	-0.346840818930531
group_123750	-0.374471101259424
group_73941	-0.448252303111357
group_13938	-0.251808276463807
group_8254	-0.245777710440081
group_10683	0.000900477548830235
group_59526	0.30988793799962
patA_3	-0.39212068739723
wbgU_2	0.0940941438252721
group_10161	-0.341409079895267
group_19503	-0.284576495391761
group_55093	-0.0356604841141619
group_12264	-0.0923176531552749
group_19036	-0.164973827334115
group_14353	-0.0765839820200412
group_5959	-0.0895060781840674
group_1622	0.165035263197434
group_21329	-0.312524652188059
rcsC_113	-0.266667687202748
group_25241	-0.265613680137292
group_801	-0.0705447615261387
group_1819	-0.162640306501028
group_13109	0.168651482488838
group_18196	-0.131292699250913
group_22286	-0.397437256979652
group_31780	-0.448831523409525
group_32248	-0.448831523409525
group_33851	-0.372853006455614
group_20173	-0.172296427536005
group_15455	0.144336072177324
group_19196	-0.448252303111357
group_73943	-0.448831523409525
corA	-0.219181829673488
group_14015	-0.243015413498226
group_12189	-0.293729060300371
group_123	0.247391205385387
actIII	-0.325499360072884
group_623	-0.00783268995466071
group_59527	0.30762572925113
group_15529	-0.332878293939487
galE_1	0.0924388213259306
group_19601	-0.252158935205006
group_3334	-0.338434855479785
group_23316	-0.448252303111357
group_2784	0.18256463032237
group_73144	-0.448252303111357
group_10776	-0.169878856099303
group_21030	-0.360093904299085
group_33432	-0.212017036331611
group_12410	-0.176608709281932
group_3803	0.123225891197844
group_6075	-0.0634634794546992
group_21390	-0.0707243334284261
group_12425	0.0905711922891712
group_19115	-0.380241623507411
group_25243	-0.285830288985812
group_14360	-0.170988556092153
group_28237	-0.380345778977361
group_18234	0.192559139712696
group_1627	0.5662619189748
group_30210	-0.271848494907393
group_14232	-0.170976780694935
group_21032	-0.356890183748587
group_31782	-0.462702648989685
group_12197	-0.179000560387318
group_32249	-0.462702648989685
group_13249	0.0161652054362381
group_12554	-0.310030381963906
group_6744	-0.241298504391237
group_14108	-0.347111411278669
group_33852	-0.365246901779388
group_20186	-0.17259479430108
group_34314	-0.255392587284749
ykuD	-0.0514070094802908
group_11447	-0.0794564476929693
group_73145	-0.448831523409525
group_8294	0.703311169292892
group_22287	-0.398809199949691
group_19200	-0.448831523409525
group_17412	-0.388742211341082
lnt	-0.0638791236930713
group_73946	-0.462702648989685
group_59528	0.304684353709595
group_12677	-0.0915127735247935
group_3348	0.165796156451424
group_15459	-0.247392566768657
fcl_1	-0.331754487341416
group_19997	-0.00307473481441105
group_15583	-0.349300668653306
group_23317	-0.448831523409525
group_12117	-0.172496349365137
group_12853	-0.363528294970904
group_19116	-0.380351449480179
group_6792	-0.138363929646482
group_18404	-0.0255426949621847
group_33857	-0.389074529215186
group_28250	-0.37599270685593
group_4441	-0.218987394103489
group_14363	0.0247811463588144
allB	-0.219977927169588
group_73146	-0.462702648989685
isiB	-0.20029113309346
group_62163	-0.388711928337792
group_19208	-0.462702648989685
group_31783	-0.473906140881814
group_25252	-0.295581005995505
group_32250	-0.473906140881814
group_4670	-0.334708313238421
group_12763	0.106512893634669
group_5054	0.141523607391771
lepA_2	-0.400990567298619
group_30215	-0.279351207435027
group_16324	-0.0240373964188637
group_18421	0.0613353458811342
group_34190	-0.180836829942076
group_11465	-0.0901573509491393
group_12561	-0.232686871319541
yfhA	-0.174695770633622
guaD	-0.145958377950382
group_8651	0.0331886431476765
group_12357	-0.0629401559854842
group_23318	-0.462702648989685
group_15558	-0.433084089225587
group_5408	-0.176480284976908
group_20263	-0.359441386482453
group_21038	-0.363133652811251
group_59529	0.303623240736057
yhjQ	0.28844948492529
group_34383	-0.176184998348558
group_25325	-0.317604443971361
group_73949	-0.473906140881814
group_14495	0.0684681534393169
group_7050	0.000566588912551686
group_28288	-0.385741176796761
group_31785	-0.459867237637846
group_12580	-0.0490565943784571
group_15588	-0.354288624449332
group_73149	-0.473906140881814
group_12886	-0.353291989494065
ppaX_2	-0.143091568717773
group_5419	0.126885422457496
group_6202	-0.301163182734289
group_12406	-0.177204607169445
group_32251	-0.459867237637846
group_33859	-0.399827888873566
rcsC_119	-0.412079210880112
merR1_2	0.118321768768356
group_13272	-0.136055809780493
mneS	-0.387179861034202
rcsC_77	-0.0740119870878752
group_20151	-0.249897735760683
group_14128	-0.356322592412864
group_30247	-0.312679466404394
group_12986	-0.147903194251066
group_19211	-0.473906140881814
group_19118	-0.399573235738557
cpoB_5	-0.459867237637846
group_15640	-0.399827888873566
group_15591	-0.0623698414485732
group_2534	-0.286353914249499
group_6321	0.042391893043454
group_73956	-0.459867237637846
group_20283	-0.352264197780896
group_4104	-0.134583911764906
group_14560	-0.175523258335793
group_23319	-0.473906140881814
group_18492	-0.0855270232194087
group_8682	-0.314848543107765
glfT2	-0.135930611698418
group_21471	-0.312158632906037
group_33860	-0.377216663309567
group_59530	0.306818903783723
group_21047	-0.357997587632458
group_31959	-0.35184069470624
group_34562	-0.240373859752241
group_14171	-0.260060893238979
group_11927	-0.0322513881056972
group_34238	-0.257534620485216
group_18459	-0.24050309668522
group_31786	-0.452197006619413
group_28297	-0.37695262318273
group_16384	-0.257318163924665
group_32254	-0.452197006619413
group_13295	0.0870593077510232
group_23320	-0.459867237637846
group_5598	-0.154897575009578
group_22292	-0.397655114676803
group_7921	-0.278880399271177
group_5445	0.0195246904610233
group_19120	-0.309001360234356
rnc_4	0.0106733332734434
group_13058	-0.0764340021855592
group_17424	-0.175596897154226
group_20199	-0.35225379625971
group_25345	-0.167677422755355
group_15742	-0.381834579728272
group_15650	-0.353127466674477
rlmB_2	-0.452197006619413
group_67668	-0.180408846413531
group_33861	-0.374892016687079
group_18502	-0.0863053281330699
group_8730	-0.0726400329057948
mpa_2	0.49833279651481
mutY	-0.145613951419147
group_19283	-0.299436086100511
group_14574	0.0284269554755624
group_7515	-0.209270512492126
group_34265	-0.28526041925578
group_73957	-0.452197006619413
group_5557	0.120033436878732
group_20285	-0.354067485049386
group_59533	0.30567703143813
group_19125	-0.380430701935118
group_21049	-0.361326842989939
group_21524	-0.323474466986609
group_25346	-0.174712908472006
group_23321	-0.452197006619413
aspC_1	-0.0671141353079231
pvuIIM	0.0280266300714812
group_28320	-0.383463301931741
pta	-0.388133034421798
group_13149	-0.339087531593794
group_13420	0.169111193237665
group_12173	-0.108367797644714
group_20234	-0.365306377386759
group_14612	0.0224648669428783
aprA	0.0371171836953945
group_3748	-0.325492898950024
group_31787	-0.454261491740038
group_13107	-0.141790718139829
group_16450	-0.300917492902621
group_18553	-0.313203476777755
group_32255	-0.454261491740038
group_12877	-0.0718472059283837
group_34643	-0.301202361223355
group_32148	-0.349207277428491
group_22295	-0.401893148434751
group_8095	-0.169994313416789
group_15786	-0.328148450728026
group_21637	-0.334191424913759
group_33862	-0.373770041535776
group_34274	-0.247882516061548
pknD_52	0.00807452100667645
group_73160	-0.454261491740038
group_6560	-0.148848464919627
group_23322	-0.454261491740038
group_14384	-0.211081224464957
group_5907	-0.206828914523907
group_19374	-0.238067488700562
walR_6	0.0574115942017824
group_68883	-0.30997406345032
group_4463	-0.275848982968274
group_20300	-0.307321823610974
group_7003	-0.175939995670174
group_17428	-0.380851195539129
group_21051	-0.351487504286587
group_31788	-0.460857609261925
group_13462	0.0926200146631296
group_20291	-0.348460771415561
group_12180	0.00150315803903038
group_19135	-0.376904564037638
group_59534	0.309564874414711
group_14634	-0.276702399218002
group_18581	-0.202588071833719
group_8898	-0.0756897701448586
group_32256	-0.460857609261925
group_34705	-0.259536278065757
group_73958	-0.454261491740038
group_25347	-0.17028116519544
group_13182	-0.275894015141553
group_32266	-0.350602610627251
group_16474	-0.349873845519745
group_13158	0.156154654902322
group_13600	-0.0898964831675946
group_13434	-0.221037033738511
group_12878	-0.0705813262803998
tri1	-0.109140342625467
group_28326	-0.374536353018249
group_13143	-0.182983546564063
group_6707	0.0934280325948595
group_14637	-0.200993434772911
group_33863	-0.385943989090384
zitB_1	0.230867604558227
group_23326	-0.460857609261925
sasA_50	-0.303342756858714
der_4	-0.219759494847309
group_22296	-0.39999788177343
group_21672	-0.200730808897051
group_34285	-0.126488537696732
group_73161	-0.460857609261925
group_20312	-0.346307050750726
group_15790	-0.327519844084363
group_25573	-0.315355043436045
group_5915	-0.222476245466048
group_19140	-0.377433545796357
group_18597	0.0879872695377012
group_9026	0.263601139890093
lox	-0.180320446797218
group_18517	-0.326340119380984
group_20294	-0.349780063968296
group_34779	-0.28212176410989
group_73962	-0.460857609261925
group_5117	-0.281570528521977
group_31790	-0.458859630902406
group_17434	-0.389016230932546
group_59535	0.3082954598626
group_32257	-0.458859630902406
group_32381	-0.299995317920764
group_19642	-0.0046084352447436
group_21054	-0.360977842029817
group_13922	0.0284795106637975
group_15888	-0.113703527923079
group_13958	0.0698723993331371
group_12943	-0.288509149172603
group_6921	0.360121097843953
group_28334	-0.373378271040708
group_13313	-0.38532823402712
group_25616	-0.310039396492197
group_720	0.094013095994332
sasA_33	-0.237506632926945
group_21738	0.3540197287326
group_22305	-0.394157481434461
group_23327	-0.458859630902406
group_17436	-0.396100255672399
group_6311	0.258277177209885
group_13183	-0.0994132224625997
group_73969	-0.458859630902406
group_16478	-0.296257705704171
group_73172	-0.458859630902406
group_33866	-0.379529705417124
group_15800	-0.388385499305563
group_19141	-0.377018138215087
group_34286	-0.128462994030566
group_14567	-0.330143748923565
tcrA	-0.299967810196622
group_18542	0.0628488779286921
group_20310	-0.361969546867616
group_18632	0.0148257216387241
copB	0.301689326047734
group_8697	-0.127027623422127
sasA_10	-0.301328058429781
group_33870	-0.38899344972962
group_14730	-0.0699844593379799
polA	0.47751871042146
group_31791	-0.465627366007028
group_7215	-0.150903150766864
group_32259	-0.465627366007028
group_28345	-0.378990445340586
group_73970	-0.465627366007028
group_9036	0.246113617077485
group_32476	-0.362662251057303
group_13012	-0.192827918673022
group_13979	-0.353588445696252
group_34291	-0.242372816980206
group_7277	-0.107206969290054
group_25705	-0.302784945750242
group_21055	-0.23333556699734
group_22308	-0.301283428609288
group_15891	-0.226549578154357
group_14572	-0.336211634233521
group_21831	-0.00108985070508766
group_16906	-0.252238140183371
group_13980	0.0684730309053495
group_33872	-0.381436761685724
nudI	-0.308528010867569
group_17438	-0.395221147032376
group_19914	-0.322319126253082
group_6513	-0.286038774319081
group_1337	-0.171337403589334
group_15813	-0.331550877202792
group_23329	-0.465627366007028
group_18562	-0.331721189071667
group_19173	-0.389619078017358
group_73178	-0.465627366007028
group_34957	-0.271606979150295
ohyA	0.301680337418923
group_13185	-0.0452018558674433
group_10218	-0.240715234528262
group_13301	-0.264857893804198
group_32485	-0.364015210270673
group_31792	-0.453510655835457
group_20453	-0.351988785678984
group_34554	-0.330975528503951
group_14095	0.111415965066607
group_28365	-0.387764669146248
group_32260	-0.453510655835457
group_9092	-0.0658111822838278
group_18641	-0.161096756491496
group_8362	0.0409498383118724
group_20329	-0.359198723983216
group_7376	-0.164834316674108
group_9060	-0.122810395047768
group_25715	-0.238596256153422
group_21059	-0.363340502990272
group_73972	-0.453510655835457
group_14578	-0.32106776042034
group_22311	-0.408032559597141
group_21867	-0.0731762751842299
group_15816	-0.340513192737249
mnaA	-0.205074168441156
group_7808	-0.0650887276265667
group_19919	-0.328566037437599
group_13207	-0.256947946689984
group_15921	-0.20464557810969
group_16965	-0.0621274842388768
group_17442	-0.386281518124869
group_13403	-0.170411512038466
group_14798	-0.213367142938806
group_23330	-0.453510655835457
group_32487	0.0275416727844914
group_19178	-0.393609591486653
group_33874	-0.371885282882452
group_20456	-0.342320975516157
group_20332	-0.168351498724659
group_9184	-0.181858298541243
group_31793	-0.451984919404878
group_18567	-0.323518945079346
group_11476	-0.243996221800048
group_2574	-0.257005272971252
group_34602	-0.276157268563488
group_35018	-0.259239938782853
group_5531	-0.327555566592104
group_59596	0.303053920812322
group_15817	-0.33176575665288
group_73179	-0.453510655835457
group_9641	-0.00949471710631337
group_14019	-0.302496367094342
group_14380	-0.231018652441788
group_32261	-0.451984919404878
group_14373	-0.1371297065965
group_21872	0.439962870729643
group_14600	-0.329235157025443
group_13705	-0.0616033117972321
group_33877	-0.385901223496843
group_28376	-0.24205430762584
group_85845	-0.199241875089371
group_15928	-0.222495894877544
group_18670	-0.241776855862967
group_19941	-0.108714317942287
group_17214	-0.207034875534168
group_13565	-0.159817379739272
pknD_33	-0.192977623309917
msmX	-0.347575381564298
group_32488	0.0224100537417096
pchB	-0.189053198738456
group_73973	-0.451984919404878
group_19181	-0.37878394908244
ydjP_1	-0.328116238646326
group_17447	-0.362556395684846
group_7477	-0.12634559785055
group_34610	-0.188110359796052
group_21068	-0.36202162638757
group_965	-0.140232504059983
group_13137	-0.0892733147434379
group_31794	-0.467084616505515
group_20462	-0.352916077034515
group_14047	-0.299504789517877
group_73185	-0.451984919404878
group_23332	-0.451984919404878
group_15931	-0.34944951485624
group_867	-0.123552913403728
group_35049	-0.0890456512148459
group_22312	-0.413757291382762
group_14443	-0.258481007289947
htrA_2	-0.467084616505515
group_14603	-0.323176680687798
group_9644	0.0983698294198994
group_61877	-0.21720834821784
group_18609	-0.32042567668045
group_33878	-0.379532339209523
group_8010	-0.174244597372941
group_9844	-0.0541512793131867
group_25857	-0.319200385498011
group_1373	-0.165531759136268
group_18719	-0.138185002442877
group_3832	-0.220070199153577
group_1598	-0.371885282882452
group_19185	-0.3920166474488
group_21876	0.0322631556903927
group_7499	-0.148802215028477
group_32671	-0.0763012672744449
group_20350	-0.35305470323671
group_8802	-0.251540868432641
group_31796	-0.454230148691987
group_13542	-0.270992066734829
group_19942	-0.107729817798783
group_14406	-0.28600870142832
group_34662	-0.285095837391849
group_17449	-0.381355019028993
group_14898	-0.0696180636408446
group_13174	-0.273452791905792
group_20463	-0.342078694246771
group_32263	-0.454230148691987
group_73188	-0.467084616505515
group_23333	-0.467084616505515
group_17303	-0.210546559339541
group_14450	-0.181397333635607
folE_2	-0.18295786539802
group_2107	0.101093581051913
group_28389	-0.373538437192881
group_73974	-0.467084616505515
group_13732	-0.164259001676821
group_15934	-0.2378169564017
group_8277	-0.165749432297054
group_19188	-0.384765982132723
group_62407	0.132066813042619
group_18926	-0.254805704966788
group_21899	-0.2894946855908
group_9943	-0.159365565544247
group_35088	-0.281427776215367
group_25916	-0.298590598999221
group_34687	-0.279847632585239
group_7671	0.00166027521853595
group_33879	-0.392159578076349
group_16	-0.284627155395326
group_13340	-0.0994468404070507
group_13803	-0.0476999909275848
group_4498	-0.120282654252344
group_23334	-0.454230148691987
group_18639	-0.257100377832094
group_9989	-0.106555977767089
group_20351	-0.349017183754598
group_22313	-0.396898061544883
group_19943	-0.118070052062993
group_14925	-0.0133735764149091
group_14645	-0.2466257554849
group_19189	-0.39235765554348
group_33252	-0.286667835209896
rcsC_75	-0.227239047232039
group_14432	-0.315702221701175
group_661	0.369714645069922
group_20471	-0.356207160173089
group_73191	-0.454230148691987
group_31803	-0.46994074241325
group_21070	-0.363873836376769
group_17450	-0.3976927344215
group_17384	-0.198374151799893
group_14966	-0.237254433631545
group_33880	-0.369538894099097
group_28435	-0.383490412890121
group_25925	-0.30386143554842
group_73976	-0.454230148691987
group_21928	-0.267948320590848
group_9137	-0.150195620293341
group_15852	-0.00182008221393943
group_16107	-0.16012474952886
group_32264	-0.46994074241325
group_8854	-0.0515735649544256
group_13948	-0.365117443983074
group_7800	0.175002351189819
group_19944	-0.106711678991396
group_10047	-0.154800153213694
group_13854	-0.0652189385293567
group_18935	-0.171637095558347
group_34730	-0.291992770534851
group_35095	-0.299030808337369
group_15935	-0.31079593113886
group_22314	-0.404478794873631
group_19199	-0.387552300618011
group_18642	-0.287334085848243
group_13535	-0.260701476315134
cbiN	-0.229070042730881
group_14081	-0.318211149299838
group_9975	-0.240869784043787
group_20473	-0.352903003141984
group_17444	-0.348734405213609
group_21946	-0.268560072509976
group_23336	-0.46994074241325
group_3193	-0.272232147592319
group_14646	-0.158827381679024
group_33286	-0.278440598160712
group_33882	-0.37573454882171
group_34823	-0.270946082114403
group_73192	-0.46994074241325
group_14979	-0.269222757647141
group_14004	-0.35630021002081
group_21075	-0.35450237796168
group_6648	-0.274822352003104
ydcV_2	-0.141357096213214
group_31804	-0.448117150141249
group_20354	-0.363741649894801
group_7951	-0.166594404385975
group_32270	-0.448117150141249
group_28459	-0.372908527243543
group_17452	-0.391374102814338
group_14459	-0.250669984958464
group_8894	-0.0825944070423302
group_10184	-0.118476501772567
group_15904	-0.0678360712895115
rcsC_65	-0.285839241228225
group_10032	-0.335221075053991
group_20477	-0.352466627866272
group_6171	-0.193522054402963
group_18983	-0.126450554935731
group_10151	0.115565302367359
group_14009	-0.243178289224483
group_35150	-0.298712224166123
group_13747	-0.16090606939671
group_22353	-0.265295603725178
group_21951	-0.271650633097583
group_16118	-0.117458279947995
group_19202	-0.384561578314266
group_17445	-0.340132171105724
group_73977	-0.46994074241325
group_19155	-0.226046028500046
group_23337	-0.448117150141249
group_10110	0.021416669295226
group_14725	-0.325062711722419
group_33883	-0.386082435969315
group_4208	-0.287223799821998
group_14376	-0.0985026603225496
group_34961	-0.295158159907388
group_33469	-0.330795251762689
group_73195	-0.448117150141249
group_14370	-0.361380683765569
group_32271	-0.45046528474384
group_71810	-0.333032346017213
group_15198	-0.397491162675514
group_31807	-0.45046528474384
group_19990	-0.342979194204291
group_8632	0.129870335640151
group_20493	-0.353090922941103
group_19076	-0.0960242248954356
group_10243	-0.260365454250894
group_20361	-0.350012000712136
group_35151	-0.282250001404316
group_16329	0.281276656859902
group_15986	-0.121539985416033
group_14023	-0.208907691480398
group_21076	-0.364515014701012
group_20114	-0.112856411402248
group_9146	0.285818339390872
rasP	-0.427513826230787
group_13857	-0.172408689962179
group_19203	-0.387602021861228
group_14807	-0.322340817702982
group_23338	-0.45046528474384
group_17453	-0.332184496591361
group_22042	-0.20130434179625
group_8672	-0.0919763709795856
group_10328	-0.219107513777272
group_73979	-0.448117150141249
group_22475	-0.0131871640526312
group_6454	-0.269883986341976
group_10250	0.166777674943062
group_28462	-0.383785705732235
group_6492	-0.253448134948472
group_26017	-0.313091323298285
group_14758	-0.0976394979212238
group_3371	-0.135462849280028
group_19219	-0.167352811114828
group_14392	-0.255712739654144
group_32275	-0.467124183257073
group_73204	-0.45046528474384
group_17492	-0.323461693280347
group_20494	-0.35481957726103
group_34992	-0.304005852487804
group_72	-0.27993371500719
group_31808	-0.467124183257073
group_19996	-0.448117150141249
group_21082	-0.361066114257831
group_16001	-0.32789009619652
group_35187	-0.345111865169386
group_33889	-0.38405826317731
group_16784	-0.254951421507354
group_15202	-0.394925695840816
group_20374	-0.357476343193219
group_13998	-0.317657154641614
group_14381	-0.371727135553852
group_2503	-0.0392755744507552
group_191	-0.116277385744967
group_2968	-0.103424629707557
group_10642	-0.0690498646061491
group_9293	-0.050759116981926
group_23340	-0.467124183257073
group_28471	-0.384198403298812
group_14813	-0.0773173283571295
group_22571	-0.219713479541502
group_14101	-0.357866998573971
group_72123	-0.237069181330292
group_22255	-0.161372913200619
rcsC_42	-0.255631526829116
group_33830	-0.305983978413941
sasA_21	-0.38435686233053
group_20495	-0.360356893519521
group_17454	-0.394135115736205
group_26142	-0.312109077287018
group_73984	-0.45046528474384
group_17722	0.197345738422372
group_14456	-0.128139879251297
group_73206	-0.467124183257073
group_10293	-0.0257630352923667
group_14943	-0.172574779940423
group_14011	-0.128375699495406
group_32276	-0.459721452141172
group_35189	-0.362426062681449
group_8829	0.107581948930225
group_14389	-0.367533143351686
group_33890	-0.385057522155765
group_19225	-0.167980922656381
group_20027	-0.21430298830083
araP	-0.357217321002125
group_20382	-0.353709432994293
xerC_12	-0.205269063739595
group_15307	-0.3193501838762
group_10704	-0.0612385910494085
group_21110	-0.361644522483354
group_9355	-0.135453334675469
group_10308	-0.139482345748476
group_23341	-0.459721452141172
group_35113	-0.300739537120483
group_22299	-0.215687820683963
group_16914	-0.311556410769789
psaK_2	-0.282880643429101
group_3935	-0.136894902852235
group_14252	-0.259978724992592
group_26143	-0.305141242383726
group_31810	-0.459721452141172
group_72550	-0.346585910600395
group_19573	-0.261688192761809
group_14837	0.567086766635039
group_28497	-0.225160127950422
group_28240	-0.14932227870431
group_17910	-0.124854553779456
group_19234	-0.319613063992873
group_20496	-0.345224175547221
mazF6	-0.0105713705580286
group_33876	-0.306761795081285
group_9625	0.0678249098499251
group_21170	-0.35858208761939
group_32277	-0.467311413755498
group_73993	-0.467124183257073
sasA_20	-0.227222806833481
group_14515	-0.142069550645035
group_35265	-0.341923874006996
group_19337	-0.116170684706169
group_31811	-0.467311413755498
group_17376	-0.276613862621697
group_22390	-0.254320834934273
group_9883	0.0909588755131054
group_14082	-0.26098190756564
asnB	-0.265568425083164
group_23342	-0.467311413755498
group_19585	-0.250706879794564
group_73207	-0.459721452141172
group_15325	-0.311558396732298
group_17457	-0.395725653708371
group_14483	-0.366190129230058
group_22974	-0.3486935068934
group_35293	-0.19061212950731
group_28507	-0.197458202492689
yhfK	-0.318520072058282
yoeB_2	-0.359673433378698
group_26146	0.14132562400628
group_17914	-0.299706618217307
cysR_2	-0.25697895366285
group_40275	-0.114897960212201
group_16959	-0.243893613378185
group_33893	-0.380833772812556
group_10398	0.317100672587594
group_10763	-0.260552859798814
group_20499	-0.347583418297229
cas1	-0.0827118455767208
group_14632	0.216339348405051
group_15337	-0.307019663092755
group_20383	-0.354311574675579
group_14275	-0.0730249070978273
group_1456	0.00313258522023339
group_32278	-0.456074220517097
group_14838	0.19246694598666
group_35267	-0.344032470697874
group_19384	-0.2056266277652
group_10169	-0.0880171699681201
group_19247	-0.100027881584199
group_31812	-0.456074220517097
luxQ	-0.283946828671138
group_17920	-0.354762789152011
group_21178	-0.364609323642467
group_28284	-0.165037575479385
group_73994	-0.459721452141172
group_23020	-0.199940893101804
group_26155	-0.30269917061563
group_22422	-0.161296453982861
group_7414	0.569453635212408
group_19773	-0.264881362391283
group_16960	-0.199432775344465
group_73210	-0.467311413755498
group_17462	-0.399177290718866
group_33894	-0.377132656309185
group_10768	0.0263663023756166
group_10838	-0.214363576540344
group_35721	-0.313965242826924
group_34768	-0.199229085655627
group_10247	0.0295626736898534
group_17395	-0.345950488393802
group_14083	-0.303573211403638
group_20070	0.226446702232837
group_4784	0.066890656105781
group_9916	-0.103820516104738
group_23343	-0.456074220517097
group_73995	-0.467311413755498
group_14839	-0.27834178346517
group_32279	-0.451387466901108
group_14292	-0.141666119124858
group_15363	-0.327139019627184
group_7545	-0.202274336917576
group_15344	0.254718812478083
ftsH_7	-0.175677929670221
group_35938	-0.286652936985028
group_19271	-0.090375150452561
cpcS1	-0.33088889327774
group_23034	-0.30231239457606
group_28523	-0.385363682665303
group_31813	-0.451387466901108
group_14656	0.0597640621970256
group_20507	-0.309341477525408
group_14103	-0.341087724867911
group_20388	-0.267286648457769
group_14697	-0.36769876361522
cheB_7	-0.362048086329659
group_73211	-0.456074220517097
